id,merger_name,zip_code
1923,"中国,湖南省,郴州市,资兴市",423400
1924,"中国,湖南省,永州市",425000
1925,"中国,湖南省,永州市,零陵区",425100
1926,"中国,湖南省,永州市,冷水滩区",425100
1927,"中国,湖南省,永州市,祁阳县",426100
1928,"中国,湖南省,永州市,东安县",425900
1929,"中国,湖南省,永州市,双牌县",425200
1930,"中国,湖南省,永州市,道县",425300
1931,"中国,湖南省,永州市,江永县",425400
1932,"中国,湖南省,永州市,宁远县",425600
1933,"中国,湖南省,永州市,蓝山县",425800
1934,"中国,湖南省,永州市,新田县",425700
1935,"中国,湖南省,永州市,江华瑶族自治县",425500
1936,"中国,湖南省,怀化市",418000
1937,"中国,湖南省,怀化市,鹤城区",418000
1938,"中国,湖南省,怀化市,中方县",418005
1939,"中国,湖南省,怀化市,沅陵县",419600
1940,"中国,湖南省,怀化市,辰溪县",419500
1941,"中国,湖南省,怀化市,溆浦县",419300
1942,"中国,湖南省,怀化市,会同县",418300
1943,"中国,湖南省,怀化市,麻阳苗族自治县",419400
1944,"中国,湖南省,怀化市,新晃侗族自治县",419200
1945,"中国,湖南省,怀化市,芷江侗族自治县",419100
1946,"中国,湖南省,怀化市,靖州苗族侗族自治县",418400
1947,"中国,湖南省,怀化市,通道侗族自治县",418500
1948,"中国,湖南省,怀化市,洪江市",418100
1949,"中国,湖南省,娄底市",417000
1950,"中国,湖南省,娄底市,娄星区",417000
1951,"中国,湖南省,娄底市,双峰县",417700
1952,"中国,湖南省,娄底市,新化县",417600
1953,"中国,湖南省,娄底市,冷水江市",417500
1954,"中国,湖南省,娄底市,涟源市",417100
1955,"中国,湖南省,湘西土家族苗族自治州",416000
1956,"中国,湖南省,湘西土家族苗族自治州,吉首市",416000
1957,"中国,湖南省,湘西土家族苗族自治州,泸溪县",416100
1958,"中国,湖南省,湘西土家族苗族自治州,凤凰县",416200
1959,"中国,湖南省,湘西土家族苗族自治州,花垣县",416400
1960,"中国,湖南省,湘西土家族苗族自治州,保靖县",416500
1961,"中国,湖南省,湘西土家族苗族自治州,古丈县",416300
1962,"中国,湖南省,湘西土家族苗族自治州,永顺县",416700
1963,"中国,湖南省,湘西土家族苗族自治州,龙山县",416800
1964,"中国,广东省",
1965,"中国,广东省,广州市",510032
1966,"中国,广东省,广州市,荔湾区",510170
1967,"中国,广东省,广州市,越秀区",510030
1968,"中国,广东省,广州市,海珠区",510300
1969,"中国,广东省,广州市,天河区",510665
1970,"中国,广东省,广州市,白云区",510405
1971,"中国,广东省,广州市,黄埔区",510700
1972,"中国,广东省,广州市,番禺区",511400
1973,"中国,广东省,广州市,花都区",510800
1974,"中国,广东省,广州市,南沙区",511458
1975,"中国,广东省,广州市,从化区",510900
1976,"中国,广东省,广州市,增城区",511300
1977,"中国,广东省,韶关市",512002
1978,"中国,广东省,韶关市,武江区",512026
1979,"中国,广东省,韶关市,浈江区",512023
1980,"中国,广东省,韶关市,曲江区",512101
1981,"中国,广东省,韶关市,始兴县",512500
1982,"中国,广东省,韶关市,仁化县",512300
1983,"中国,广东省,韶关市,翁源县",512600
1984,"中国,广东省,韶关市,乳源瑶族自治县",512700
1985,"中国,广东省,韶关市,新丰县",511100
1986,"中国,广东省,韶关市,乐昌市",512200
1987,"中国,广东省,韶关市,南雄市",512400
1988,"中国,广东省,深圳市",518035
1989,"中国,广东省,深圳市,罗湖区",518021
1990,"中国,广东省,深圳市,福田区",518048
1991,"中国,广东省,深圳市,南山区",518051
1992,"中国,广东省,深圳市,宝安区",518101
1993,"中国,广东省,深圳市,龙岗区",518172
1994,"中国,广东省,深圳市,盐田区",518081
1995,"中国,广东省,深圳市,光明新区",518100
1996,"中国,广东省,深圳市,坪山新区",518000
1997,"中国,广东省,深圳市,大鹏新区",518000
1998,"中国,广东省,深圳市,龙华新区",518100
1999,"中国,广东省,珠海市",519000
2000,"中国,广东省,珠海市,香洲区",519000
2001,"中国,广东省,珠海市,斗门区",519110
2002,"中国,广东省,珠海市,金湾区",519040
2003,"中国,广东省,汕头市",515041
2004,"中国,广东省,汕头市,龙湖区",515041
2005,"中国,广东省,汕头市,金平区",515041
2006,"中国,广东省,汕头市,濠江区",515071
2007,"中国,广东省,汕头市,潮阳区",515100
2008,"中国,广东省,汕头市,潮南区",515144
2009,"中国,广东省,汕头市,澄海区",515800
2010,"中国,广东省,汕头市,南澳县",515900
2011,"中国,广东省,佛山市",528000
2012,"中国,广东省,佛山市,禅城区",528000
2013,"中国,广东省,佛山市,南海区",528251
2014,"中国,广东省,佛山市,顺德区",528300
2015,"中国,广东省,佛山市,三水区",528133
2016,"中国,广东省,佛山市,高明区",528500
2017,"中国,广东省,江门市",529000
2018,"中国,广东省,江门市,蓬江区",529000
2019,"中国,广东省,江门市,江海区",529040
2020,"中国,广东省,江门市,新会区",529100
2021,"中国,广东省,江门市,台山市",529200
2022,"中国,广东省,江门市,开平市",529337
2023,"中国,广东省,江门市,鹤山市",529700
2024,"中国,广东省,江门市,恩平市",529400
2025,"中国,广东省,湛江市",524047
2026,"中国,广东省,湛江市,赤坎区",524033
2027,"中国,广东省,湛江市,霞山区",524011
2028,"中国,广东省,湛江市,坡头区",524057
2029,"中国,广东省,湛江市,麻章区",524094
2030,"中国,广东省,湛江市,遂溪县",524300
2031,"中国,广东省,湛江市,徐闻县",524100
2032,"中国,广东省,湛江市,廉江市",524400
2033,"中国,广东省,湛江市,雷州市",524200
2034,"中国,广东省,湛江市,吴川市",524500
2035,"中国,广东省,茂名市",525000
2036,"中国,广东省,茂名市,茂南区",525000
2037,"中国,广东省,茂名市,电白区",525400
2038,"中国,广东省,茂名市,高州市",525200
2039,"中国,广东省,茂名市,化州市",525100
2040,"中国,广东省,茂名市,信宜市",525300
2041,"中国,广东省,肇庆市",526040
2042,"中国,广东省,肇庆市,端州区",526060
2043,"中国,广东省,肇庆市,鼎湖区",526070
2044,"中国,广东省,肇庆市,广宁县",526300
2045,"中国,广东省,肇庆市,怀集县",526400
2046,"中国,广东省,肇庆市,封开县",526500
2047,"中国,广东省,肇庆市,德庆县",526600
2048,"中国,广东省,肇庆市,高要市",526100
2049,"中国,广东省,肇庆市,四会市",526200
2050,"中国,广东省,惠州市",516000
2051,"中国,广东省,惠州市,惠城区",516008
2052,"中国,广东省,惠州市,惠阳区",516211
2053,"中国,广东省,惠州市,博罗县",516100
2054,"中国,广东省,惠州市,惠东县",516300
2055,"中国,广东省,惠州市,龙门县",516800
2056,"中国,广东省,梅州市",514021
2057,"中国,广东省,梅州市,梅江区",514000
2058,"中国,广东省,梅州市,梅县区",514787
2059,"中国,广东省,梅州市,大埔县",514200
2060,"中国,广东省,梅州市,丰顺县",514300
2061,"中国,广东省,梅州市,五华县",514400
2062,"中国,广东省,梅州市,平远县",514600
2063,"中国,广东省,梅州市,蕉岭县",514100
2064,"中国,广东省,梅州市,兴宁市",514500
2065,"中国,广东省,汕尾市",516600
2066,"中国,广东省,汕尾市,城区",516600
2067,"中国,广东省,汕尾市,海丰县",516400
2068,"中国,广东省,汕尾市,陆河县",516700
2069,"中国,广东省,汕尾市,陆丰市",516500
2070,"中国,广东省,河源市",517000
2071,"中国,广东省,河源市,源城区",517000
2072,"中国,广东省,河源市,紫金县",517400
2073,"中国,广东省,河源市,龙川县",517300
2074,"中国,广东省,河源市,连平县",517100
2075,"中国,广东省,河源市,和平县",517200
2076,"中国,广东省,河源市,东源县",517583
2077,"中国,广东省,阳江市",529500
2078,"中国,广东省,阳江市,江城区",529500
2079,"中国,广东省,阳江市,阳东区",529900
2080,"中国,广东省,阳江市,阳西县",529800
2081,"中国,广东省,阳江市,阳春市",529600
2082,"中国,广东省,清远市",511500
2083,"中国,广东省,清远市,清城区",511515
2084,"中国,广东省,清远市,清新区",511810
2085,"中国,广东省,清远市,佛冈县",511600
2086,"中国,广东省,清远市,阳山县",513100
2087,"中国,广东省,清远市,连山壮族瑶族自治县",513200
2088,"中国,广东省,清远市,连南瑶族自治县",513300
2089,"中国,广东省,清远市,英德市",513000
2090,"中国,广东省,清远市,连州市",513400
2091,"中国,广东省,东莞市",523888
2092,"中国,广东省,东莞市,莞城区",523128
2093,"中国,广东省,东莞市,南城区",523617
2094,"中国,广东省,东莞市,万江区",523039
2095,"中国,广东省,东莞市,石碣镇",523290
2096,"中国,广东省,东莞市,石龙镇",523326
2097,"中国,广东省,东莞市,茶山镇",523380
2098,"中国,广东省,东莞市,石排镇",523346
2099,"中国,广东省,东莞市,企石镇",523507
2100,"中国,广东省,东莞市,横沥镇",523471
2101,"中国,广东省,东莞市,桥头镇",523520
2102,"中国,广东省,东莞市,谢岗镇",523592
2103,"中国,广东省,东莞市,东坑镇",523451
2104,"中国,广东省,东莞市,常平镇",523560
2105,"中国,广东省,东莞市,寮步镇",523411
2106,"中国,广东省,东莞市,大朗镇",523770
2107,"中国,广东省,东莞市,麻涌镇",523143
2108,"中国,广东省,东莞市,中堂镇",523233
2109,"中国,广东省,东莞市,高埗镇",523282
2110,"中国,广东省,东莞市,樟木头镇",523619
2111,"中国,广东省,东莞市,大岭山镇",523835
2112,"中国,广东省,东莞市,望牛墩镇",523203
2113,"中国,广东省,东莞市,黄江镇",523755
2114,"中国,广东省,东莞市,洪梅镇",523163
2115,"中国,广东省,东莞市,清溪镇",523660
2116,"中国,广东省,东莞市,沙田镇",523988
2117,"中国,广东省,东莞市,道滘镇",523171
2118,"中国,广东省,东莞市,塘厦镇",523713
2119,"中国,广东省,东莞市,虎门镇",523932
2120,"中国,广东省,东莞市,厚街镇",523960
2121,"中国,广东省,东莞市,凤岗镇",523690
2122,"中国,广东省,东莞市,长安镇",523850
2123,"中国,广东省,中山市",528403
2124,"中国,广东省,中山市,石岐区",528400
2125,"中国,广东省,中山市,南区",528400
2126,"中国,广东省,中山市,五桂山区",528458
2127,"中国,广东省,中山市,火炬开发区",528437
2128,"中国,广东省,中山市,黄圃镇",528429
2129,"中国,广东省,中山市,南头镇",528421
2130,"中国,广东省,中山市,东凤镇",528425
2131,"中国,广东省,中山市,阜沙镇",528434
2132,"中国,广东省,中山市,小榄镇",528415
2133,"中国,广东省,中山市,东升镇",528400
2134,"中国,广东省,中山市,古镇镇",528422
2135,"中国,广东省,中山市,横栏镇",528478
2136,"中国,广东省,中山市,三角镇",528422
2137,"中国,广东省,中山市,民众镇",528441
2138,"中国,广东省,中山市,南朗镇",528454
2139,"中国,广东省,中山市,港口镇",528447
2140,"中国,广东省,中山市,大涌镇",528476
2141,"中国,广东省,中山市,沙溪镇",528471
2142,"中国,广东省,中山市,三乡镇",528463
2143,"中国,广东省,中山市,板芙镇",528459
2144,"中国,广东省,中山市,神湾镇",528462
2145,"中国,广东省,中山市,坦洲镇",528467
2146,"中国,广东省,潮州市",521000
2147,"中国,广东省,潮州市,湘桥区",521000
2148,"中国,广东省,潮州市,潮安区",515638
2149,"中国,广东省,潮州市,饶平县",515700
2150,"中国,广东省,揭阳市",522000
2151,"中国,广东省,揭阳市,榕城区",522000
2152,"中国,广东省,揭阳市,揭东区",515500
2153,"中国,广东省,揭阳市,揭西县",515400
2154,"中国,广东省,揭阳市,惠来县",515200
2155,"中国,广东省,揭阳市,普宁市",515300
2156,"中国,广东省,云浮市",527300
2157,"中国,广东省,云浮市,云城区",527300
2158,"中国,广东省,云浮市,云安区",527500
2159,"中国,广东省,云浮市,新兴县",527400
2160,"中国,广东省,云浮市,郁南县",527100
2161,"中国,广东省,云浮市,罗定市",527200
2162,"中国,广西壮族自治区",
2163,"中国,广西壮族自治区,南宁市",530028
2164,"中国,广西壮族自治区,南宁市,兴宁区",530023
2165,"中国,广西壮族自治区,南宁市,青秀区",530213
2166,"中国,广西壮族自治区,南宁市,江南区",530031
2167,"中国,广西壮族自治区,南宁市,西乡塘区",530001
2168,"中国,广西壮族自治区,南宁市,良庆区",530219
2169,"中国,广西壮族自治区,南宁市,邕宁区",530200
2170,"中国,广西壮族自治区,南宁市,武鸣县",530100
2171,"中国,广西壮族自治区,南宁市,隆安县",532700
2172,"中国,广西壮族自治区,南宁市,马山县",530600
2173,"中国,广西壮族自治区,南宁市,上林县",530500
2174,"中国,广西壮族自治区,南宁市,宾阳县",530400
2175,"中国,广西壮族自治区,南宁市,横县",530300
2176,"中国,广西壮族自治区,南宁市,埌东新区",530000
2177,"中国,广西壮族自治区,柳州市",545001
2178,"中国,广西壮族自治区,柳州市,城中区",545001
2179,"中国,广西壮族自治区,柳州市,鱼峰区",545005
2180,"中国,广西壮族自治区,柳州市,柳南区",545007
2181,"中国,广西壮族自治区,柳州市,柳北区",545002
2182,"中国,广西壮族自治区,柳州市,柳江县",545100
2183,"中国,广西壮族自治区,柳州市,柳城县",545200
2184,"中国,广西壮族自治区,柳州市,鹿寨县",545600
2185,"中国,广西壮族自治区,柳州市,融安县",545400
2186,"中国,广西壮族自治区,柳州市,融水苗族自治县",545300
2187,"中国,广西壮族自治区,柳州市,三江侗族自治县",545500
2188,"中国,广西壮族自治区,柳州市,柳东新区",545000
2189,"中国,广西壮族自治区,桂林市",541100
2190,"中国,广西壮族自治区,桂林市,秀峰区",541001
2191,"中国,广西壮族自治区,桂林市,叠彩区",541001
2192,"中国,广西壮族自治区,桂林市,象山区",541002
2193,"中国,广西壮族自治区,桂林市,七星区",541004
2194,"中国,广西壮族自治区,桂林市,雁山区",541006
2195,"中国,广西壮族自治区,桂林市,临桂区",541100
2196,"中国,广西壮族自治区,桂林市,阳朔县",541900
2197,"中国,广西壮族自治区,桂林市,灵川县",541200
2198,"中国,广西壮族自治区,桂林市,全州县",541503
2199,"中国,广西壮族自治区,桂林市,兴安县",541300
2200,"中国,广西壮族自治区,桂林市,永福县",541800
2201,"中国,广西壮族自治区,桂林市,灌阳县",541600
2202,"中国,广西壮族自治区,桂林市,龙胜各族自治县",541700
2203,"中国,广西壮族自治区,桂林市,资源县",541400
2204,"中国,广西壮族自治区,桂林市,平乐县",542400
2205,"中国,广西壮族自治区,桂林市,荔浦县",546600
2206,"中国,广西壮族自治区,桂林市,恭城瑶族自治县",542500
2207,"中国,广西壮族自治区,梧州市",543002
2208,"中国,广西壮族自治区,梧州市,万秀区",543000
2209,"中国,广西壮族自治区,梧州市,长洲区",543003
2210,"中国,广西壮族自治区,梧州市,龙圩区",543002
2211,"中国,广西壮族自治区,梧州市,苍梧县",543100
2212,"中国,广西壮族自治区,梧州市,藤县",543300
2213,"中国,广西壮族自治区,梧州市,蒙山县",546700
2214,"中国,广西壮族自治区,梧州市,岑溪市",543200
2215,"中国,广西壮族自治区,北海市",536000
2216,"中国,广西壮族自治区,北海市,海城区",536000
2217,"中国,广西壮族自治区,北海市,银海区",536000
2218,"中国,广西壮族自治区,北海市,铁山港区",536017
2219,"中国,广西壮族自治区,北海市,合浦县",536100
2220,"中国,广西壮族自治区,防城港市",538001
2221,"中国,广西壮族自治区,防城港市,港口区",538001
2222,"中国,广西壮族自治区,防城港市,防城区",538021
2223,"中国,广西壮族自治区,防城港市,上思县",535500
2224,"中国,广西壮族自治区,防城港市,东兴市",538100
2225,"中国,广西壮族自治区,钦州市",535099
2226,"中国,广西壮族自治区,钦州市,钦南区",535099
2227,"中国,广西壮族自治区,钦州市,钦北区",535099
2228,"中国,广西壮族自治区,钦州市,灵山县",535099
2229,"中国,广西壮族自治区,钦州市,浦北县",535099
2230,"中国,广西壮族自治区,贵港市",537100
2231,"中国,广西壮族自治区,贵港市,港北区",537100
2232,"中国,广西壮族自治区,贵港市,港南区",537100
2233,"中国,广西壮族自治区,贵港市,覃塘区",537121
2234,"中国,广西壮族自治区,贵港市,平南县",537300
2235,"中国,广西壮族自治区,贵港市,桂平市",537200
2236,"中国,广西壮族自治区,玉林市",537000
2237,"中国,广西壮族自治区,玉林市,玉州区",537000
2238,"中国,广西壮族自治区,玉林市,福绵区",537023
2239,"中国,广西壮族自治区,玉林市,玉东新区",537000
2240,"中国,广西壮族自治区,玉林市,容县",537500
2241,"中国,广西壮族自治区,玉林市,陆川县",537700
2242,"中国,广西壮族自治区,玉林市,博白县",537600
2243,"中国,广西壮族自治区,玉林市,兴业县",537800
2244,"中国,广西壮族自治区,玉林市,北流市",537400
2245,"中国,广西壮族自治区,百色市",533000
2246,"中国,广西壮族自治区,百色市,右江区",533000
2247,"中国,广西壮族自治区,百色市,田阳县",533600
2248,"中国,广西壮族自治区,百色市,田东县",531500
2249,"中国,广西壮族自治区,百色市,平果县",531400
2250,"中国,广西壮族自治区,百色市,德保县",533700
2251,"中国,广西壮族自治区,百色市,靖西县",533800
2252,"中国,广西壮族自治区,百色市,那坡县",533900
2253,"中国,广西壮族自治区,百色市,凌云县",533100
2254,"中国,广西壮族自治区,百色市,乐业县",533200
2255,"中国,广西壮族自治区,百色市,田林县",533300
2256,"中国,广西壮族自治区,百色市,西林县",533500
2257,"中国,广西壮族自治区,百色市,隆林各族自治县",533400
2258,"中国,广西壮族自治区,贺州市",542800
2259,"中国,广西壮族自治区,贺州市,八步区",542800
2260,"中国,广西壮族自治区,贺州市,昭平县",546800
2261,"中国,广西壮族自治区,贺州市,钟山县",542600
2262,"中国,广西壮族自治区,贺州市,富川瑶族自治县",542700
2263,"中国,广西壮族自治区,贺州市,平桂管理区",542800
2264,"中国,广西壮族自治区,河池市",547000
2265,"中国,广西壮族自治区,河池市,金城江区",547000
2266,"中国,广西壮族自治区,河池市,南丹县",547200
2267,"中国,广西壮族自治区,河池市,天峨县",547300
2268,"中国,广西壮族自治区,河池市,凤山县",547600
2269,"中国,广西壮族自治区,河池市,东兰县",547400
2270,"中国,广西壮族自治区,河池市,罗城仫佬族自治县",546400
2271,"中国,广西壮族自治区,河池市,环江毛南族自治县",547100
2272,"中国,广西壮族自治区,河池市,巴马瑶族自治县",547500
2273,"中国,广西壮族自治区,河池市,都安瑶族自治县",530700
2274,"中国,广西壮族自治区,河池市,大化瑶族自治县",530800
2275,"中国,广西壮族自治区,河池市,宜州市",546300
2276,"中国,广西壮族自治区,来宾市",546100
2277,"中国,广西壮族自治区,来宾市,兴宾区",546100
2278,"中国,广西壮族自治区,来宾市,忻城县",546200
2279,"中国,广西壮族自治区,来宾市,象州县",545800
2280,"中国,广西壮族自治区,来宾市,武宣县",545900
2281,"中国,广西壮族自治区,来宾市,金秀瑶族自治县",545799
2282,"中国,广西壮族自治区,来宾市,合山市",546500
2283,"中国,广西壮族自治区,崇左市",532299
2284,"中国,广西壮族自治区,崇左市,江州区",532299
2285,"中国,广西壮族自治区,崇左市,扶绥县",532199
2286,"中国,广西壮族自治区,崇左市,宁明县",532599
2287,"中国,广西壮族自治区,崇左市,龙州县",532499
2288,"中国,广西壮族自治区,崇左市,大新县",532399
2289,"中国,广西壮族自治区,崇左市,天等县",532899
2290,"中国,广西壮族自治区,崇左市,凭祥市",532699
2291,"中国,海南省",
2292,"中国,海南省,海口市",570000
2293,"中国,海南省,海口市,秀英区",570311
2294,"中国,海南省,海口市,龙华区",570145
2295,"中国,海南省,海口市,琼山区",571100
2296,"中国,海南省,海口市,美兰区",570203
2297,"中国,海南省,三亚市",572000
2298,"中国,海南省,三亚市,海棠区",572000
2299,"中国,海南省,三亚市,吉阳区",572000
2300,"中国,海南省,三亚市,天涯区",572000
2301,"中国,海南省,三亚市,崖州区",572000
2302,"中国,海南省,三沙市",573199
2303,"中国,海南省,三沙市,西沙群岛",572000
2304,"中国,海南省,三沙市,南沙群岛",573100
2305,"中国,海南省,三沙市,中沙群岛",573100
2306,"中国,海南省,直辖县级",
2307,"中国,海南省,直辖县级,五指山市",572200
2308,"中国,海南省,直辖县级,琼海市",571400
2309,"中国,海南省,直辖县级,儋州市",571700
2310,"中国,海南省,直辖县级,文昌市",571339
2311,"中国,海南省,直辖县级,万宁市",571500
2312,"中国,海南省,直辖县级,东方市",572600
2313,"中国,海南省,直辖县级,定安县",571200
2314,"中国,海南省,直辖县级,屯昌县",571600
2315,"中国,海南省,直辖县级,澄迈县",571900
2316,"中国,海南省,直辖县级,临高县",571800
2317,"中国,海南省,直辖县级,白沙黎族自治县",572800
2318,"中国,海南省,直辖县级,昌江黎族自治县",572700
2319,"中国,海南省,直辖县级,乐东黎族自治县",572500
2320,"中国,海南省,直辖县级,陵水黎族自治县",572400
2321,"中国,海南省,直辖县级,保亭黎族苗族自治县",572300
2322,"中国,海南省,直辖县级,琼中黎族苗族自治县",572900
2323,"中国,重庆",
2324,"中国,重庆,重庆市",400000
2325,"中国,重庆,重庆市,万州区",404000
2326,"中国,重庆,重庆市,涪陵区",408000
2327,"中国,重庆,重庆市,渝中区",400010
2328,"中国,重庆,重庆市,大渡口区",400080
2329,"中国,重庆,重庆市,江北区",400020
2330,"中国,重庆,重庆市,沙坪坝区",400030
2331,"中国,重庆,重庆市,九龙坡区",400050
2332,"中国,重庆,重庆市,南岸区",400064
2333,"中国,重庆,重庆市,北碚区",400700
2334,"中国,重庆,重庆市,綦江区",400800
2335,"中国,重庆,重庆市,大足区",400900
2336,"中国,重庆,重庆市,渝北区",401120
2337,"中国,重庆,重庆市,巴南区",401320
2338,"中国,重庆,重庆市,黔江区",409700
2339,"中国,重庆,重庆市,长寿区",401220
2340,"中国,重庆,重庆市,江津区",402260
2341,"中国,重庆,重庆市,合川区",401520
2342,"中国,重庆,重庆市,永川区",402160
2343,"中国,重庆,重庆市,南川区",408400
2344,"中国,重庆,重庆市,璧山区",402760
2345,"中国,重庆,重庆市,铜梁区",402560
2346,"中国,重庆,重庆市,潼南县",402660
2347,"中国,重庆,重庆市,荣昌县",402460
2348,"中国,重庆,重庆市,梁平县",405200
2349,"中国,重庆,重庆市,城口县",405900
2350,"中国,重庆,重庆市,丰都县",408200
2351,"中国,重庆,重庆市,垫江县",408300
2352,"中国,重庆,重庆市,武隆县",408500
2353,"中国,重庆,重庆市,忠县",404300
2354,"中国,重庆,重庆市,开县",405400
2355,"中国,重庆,重庆市,云阳县",404500
2356,"中国,重庆,重庆市,奉节县",404600
2357,"中国,重庆,重庆市,巫山县",404700
2358,"中国,重庆,重庆市,巫溪县",405800
2359,"中国,重庆,重庆市,石柱土家族自治县",409100
2360,"中国,重庆,重庆市,秀山土家族苗族自治县",409900
2361,"中国,重庆,重庆市,酉阳土家族苗族自治县",409800
2362,"中国,重庆,重庆市,彭水苗族土家族自治县",409600
2363,"中国,重庆,两江新区",400000
2364,"中国,重庆,两江新区,北部新区",400000
2365,"中国,重庆,两江新区,保税港区",400000
2366,"中国,重庆,两江新区,工业园区",400000
2367,"中国,四川省",
2368,"中国,四川省,成都市",610015
2369,"中国,四川省,成都市,锦江区",610021
2370,"中国,四川省,成都市,青羊区",610031
2371,"中国,四川省,成都市,金牛区",610036
2372,"中国,四川省,成都市,武侯区",610041
2373,"中国,四川省,成都市,成华区",610066
2374,"中国,四川省,成都市,龙泉驿区",610100
2375,"中国,四川省,成都市,青白江区",610300
2376,"中国,四川省,成都市,新都区",610500
2377,"中国,四川省,成都市,温江区",611130
2378,"中国,四川省,成都市,金堂县",610400
2379,"中国,四川省,成都市,双流县",610200
2380,"中国,四川省,成都市,郫县",611730
2381,"中国,四川省,成都市,大邑县",611330
2382,"中国,四川省,成都市,蒲江县",611630
2383,"中国,四川省,成都市,新津县",611430
2384,"中国,四川省,成都市,都江堰市",611830
2385,"中国,四川省,成都市,彭州市",611930
2386,"中国,四川省,成都市,邛崃市",611530
2387,"中国,四川省,成都市,崇州市",611230
2388,"中国,四川省,自贡市",643000
2389,"中国,四川省,自贡市,自流井区",643000
2390,"中国,四川省,自贡市,贡井区",643020
2391,"中国,四川省,自贡市,大安区",643010
2392,"中国,四川省,自贡市,沿滩区",643030
2393,"中国,四川省,自贡市,荣县",643100
2394,"中国,四川省,自贡市,富顺县",643200
2395,"中国,四川省,攀枝花市",617000
2396,"中国,四川省,攀枝花市,东区",617067
2397,"中国,四川省,攀枝花市,西区",617068
2398,"中国,四川省,攀枝花市,仁和区",617061
2399,"中国,四川省,攀枝花市,米易县",617200
2400,"中国,四川省,攀枝花市,盐边县",617100
2401,"中国,四川省,泸州市",646000
2402,"中国,四川省,泸州市,江阳区",646000
2403,"中国,四川省,泸州市,纳溪区",646300
2404,"中国,四川省,泸州市,龙马潭区",646000
2405,"中国,四川省,泸州市,泸县",646106
2406,"中国,四川省,泸州市,合江县",646200
2407,"中国,四川省,泸州市,叙永县",646400
2408,"中国,四川省,泸州市,古蔺县",646500
2409,"中国,四川省,德阳市",618000
2410,"中国,四川省,德阳市,旌阳区",618000
2411,"中国,四川省,德阳市,中江县",618100
2412,"中国,四川省,德阳市,罗江县",618500
2413,"中国,四川省,德阳市,广汉市",618300
2414,"中国,四川省,德阳市,什邡市",618400
2415,"中国,四川省,德阳市,绵竹市",618200
2416,"中国,四川省,绵阳市",621000
2417,"中国,四川省,绵阳市,涪城区",621000
2418,"中国,四川省,绵阳市,游仙区",621022
2419,"中国,四川省,绵阳市,三台县",621100
2420,"中国,四川省,绵阳市,盐亭县",621600
2421,"中国,四川省,绵阳市,安县",622650
2422,"中国,四川省,绵阳市,梓潼县",622150
2423,"中国,四川省,绵阳市,北川羌族自治县",622750
2424,"中国,四川省,绵阳市,平武县",622550
2425,"中国,四川省,绵阳市,江油市",621700
2426,"中国,四川省,广元市",628000
2427,"中国,四川省,广元市,利州区",628017
2428,"中国,四川省,广元市,昭化区",628017
2429,"中国,四川省,广元市,朝天区",628017
2430,"中国,四川省,广元市,旺苍县",628200
2431,"中国,四川省,广元市,青川县",628100
2432,"中国,四川省,广元市,剑阁县",628300
2433,"中国,四川省,广元市,苍溪县",628400
2434,"中国,四川省,遂宁市",629000
2435,"中国,四川省,遂宁市,船山区",629000
2436,"中国,四川省,遂宁市,安居区",629000
2437,"中国,四川省,遂宁市,蓬溪县",629100
2438,"中国,四川省,遂宁市,射洪县",629200
2439,"中国,四川省,遂宁市,大英县",629300
2440,"中国,四川省,内江市",641000
2441,"中国,四川省,内江市,市中区",641000
2442,"中国,四川省,内江市,东兴区",641100
2443,"中国,四川省,内江市,威远县",642450
2444,"中国,四川省,内江市,资中县",641200
2445,"中国,四川省,内江市,隆昌县",642150
2446,"中国,四川省,乐山市",614000
2447,"中国,四川省,乐山市,市中区",614000
2448,"中国,四川省,乐山市,沙湾区",614900
2449,"中国,四川省,乐山市,五通桥区",614800
2450,"中国,四川省,乐山市,金口河区",614700
2451,"中国,四川省,乐山市,犍为县",614400
2452,"中国,四川省,乐山市,井研县",613100
2453,"中国,四川省,乐山市,夹江县",614100
2454,"中国,四川省,乐山市,沐川县",614500
2455,"中国,四川省,乐山市,峨边彝族自治县",614300
2456,"中国,四川省,乐山市,马边彝族自治县",614600
2457,"中国,四川省,乐山市,峨眉山市",614200
2458,"中国,四川省,南充市",637000
2459,"中国,四川省,南充市,顺庆区",637000
2460,"中国,四川省,南充市,高坪区",637100
2461,"中国,四川省,南充市,嘉陵区",637100
2462,"中国,四川省,南充市,南部县",637300
2463,"中国,四川省,南充市,营山县",637700
2464,"中国,四川省,南充市,蓬安县",637800
2465,"中国,四川省,南充市,仪陇县",637600
2466,"中国,四川省,南充市,西充县",637200
2467,"中国,四川省,南充市,阆中市",637400
2468,"中国,四川省,眉山市",620020
2469,"中国,四川省,眉山市,东坡区",620010
2470,"中国,四川省,眉山市,彭山区",620860
2471,"中国,四川省,眉山市,仁寿县",620500
2472,"中国,四川省,眉山市,洪雅县",620360
2473,"中国,四川省,眉山市,丹棱县",620200
2474,"中国,四川省,眉山市,青神县",620460
2475,"中国,四川省,宜宾市",644000
2476,"中国,四川省,宜宾市,翠屏区",644000
2477,"中国,四川省,宜宾市,南溪区",644100
2478,"中国,四川省,宜宾市,宜宾县",644600
2479,"中国,四川省,宜宾市,江安县",644200
2480,"中国,四川省,宜宾市,长宁县",644300
2481,"中国,四川省,宜宾市,高县",645150
